Date,Open,High,Low,Close,Volume,Adj Close
2011-07-20,320,320.95,315.05,317.65,917300,310.7
2011-07-19,320,320.5,316.3,319.05,1175500,312.06
2011-07-18,323.5,324.05,314.45,317.05,3285400,310.11
2011-07-15,329,330,322.5,324.1,1029400,317
2011-07-14,322.15,330.65,321.5,329.1,703700,321.89
2011-07-13,324.1,325,318.4,322.95,897200,315.88
2011-07-12,325.2,327.95,319.75,322.6,1045900,315.54
2011-07-11,334.95,334.95,327.05,328.2,543600,321.01
2011-07-08,336.15,337.95,331.45,332.6,488100,325.32
2011-07-07,329.4,335.5,327.1,334.75,624000,327.42
2011-07-06,330,331,325.5,327.45,375400,320.28
2011-07-05,330,333,326.65,327.95,490600,320.77
2011-07-04,327.55,332.8,327.55,329.95,569200,322.73
2011-07-01,330.7,331.5,325.25,326.9,357100,319.74
2011-06-30,331.6,335.8,324.5,331.05,2509400,323.8
2011-06-29,330.8,334.5,329.35,332.2,1522400,324.93
2011-06-28,331.5,336.3,328.6,331.35,925000,324.1
2011-06-27,329,334,322.45,331.3,892200,324.05
2011-06-24,316.55,329.8,316.5,326.75,1467000,319.6
2011-06-23,320.6,321.05,314,316,1474700,309.08
2011-06-22,317,323.7,315.5,322.7,787100,315.63
2011-06-21,318.4,319.2,312.7,315.95,1277200,309.03
2011-06-20,326.65,329.7,310.1,317.6,1809500,310.65
2011-06-17,330.5,332.15,324,328.4,572700,321.21
2011-06-16,332,334.95,327.5,329.6,1028300,322.38
2011-06-15,335.2,336.8,332,333.05,1120100,325.76
2011-06-14,340,340.95,334.3,335.4,1341900,328.06
2011-06-13,332,341.8,330.6,339.9,1859600,332.46
2011-06-10,336,337.45,330.1,332.45,662000,325.17
2011-06-09,335,337.95,332.2,335.6,390100,328.25
2011-06-08,335.9,337.6,329.7,334.95,567500,327.62
2011-06-07,331.5,339,331,337.6,2421900,330.21
2011-06-06,325.95,332.5,324,331.7,1655100,324.44
2011-06-03,328,328.8,323.35,324.6,492800,317.49
2011-06-02,324,333.5,324,325.2,1433400,318.08
2011-06-01,326.05,328.5,324.25,327.25,644600,320.09
2011-05-31,334.9,334.9,324.4,326.05,2143100,318.91
2011-05-30,319,331,319,329.5,1490000,322.29
2011-05-27,318.65,324,317.3,318.85,927600,311.87
2011-05-26,312.7,323.95,308,320.35,3108800,313.34
2011-05-25,313,315.7,311.1,311.95,473800,305.12
2011-05-24,312.8,314.75,309.15,313.95,851800,307.08
2011-05-23,315.9,316,305.1,310.1,1264900,303.31
2011-05-20,307.05,316.7,305.5,315.5,700600,308.59
2011-05-19,304.75,307.7,304.4,306.8,339200,300.08
2011-05-18,308.9,308.9,303.55,305.25,795100,298.57
2011-05-17,306.8,308.8,303.65,306,487100,299.3
2011-05-16,309.3,309.7,302.2,304.3,1284400,297.64
2011-05-13,303.8,312.5,300.1,308.2,2078600,301.45
2011-05-12,304,305.35,302,303.85,456800,297.2
2011-05-11,304.95,307.1,303.6,304.5,492900,297.83
2011-05-10,304.5,306.6,302.25,304.75,422000,298.08
2011-05-09,305.3,307.9,302.4,303,1621100,296.37
2011-05-06,299,311.75,295.5,305.55,1998100,298.86
2011-05-05,309,309,300,303.65,901400,297
2011-05-04,309.7,313.7,305.5,309.2,826400,302.43
2011-05-03,312.2,315,309,310.3,671200,303.51
2011-05-02,312.5,315.85,310.05,314.9,485900,308.01
2011-04-29,311,312.6,305.55,309.5,1790700,302.72
2011-04-28,316,319.9,304.65,308.9,1930400,302.14
2011-04-27,318.5,320.2,315.55,319.35,582800,312.36
2011-04-26,319.95,321.7,312.5,317.7,670200,310.74
2011-04-25,320,323.95,318.75,319.75,494700,312.75
2011-04-22,320.9,320.9,320.9,320.9,0,313.87
2011-04-21,322.25,323.4,318.2,321.5,702200,314.46
2011-04-20,319.2,323.8,316.2,322.05,708800,315
2011-04-19,315.1,320.95,313.6,317.8,465400,310.84
2011-04-18,321.9,321.9,313.6,316.6,735000,309.67
2011-04-15,325,325,320,321.65,687500,314.61
2011-04-14,323.55,323.55,323.55,323.55,0,316.47
2011-04-13,319.25,325,317,324.25,1129400,317.15
2011-04-12,319.1,319.1,319.1,319.1,0,312.11
2011-04-11,318,321.9,317.5,319.45,973800,312.46
2011-04-08,323.25,323.25,317.05,318.05,959900,311.09
2011-04-07,320.5,322.45,319.4,320.45,641700,313.43
2011-04-06,322,326,318.2,319.95,1374400,312.94
2011-04-05,318.5,322.25,317.25,321.2,826500,314.17
2011-04-04,323.7,323.7,315.25,316.15,1267800,309.23
2011-04-01,322.9,326.45,317.2,319.85,1310100,312.85
2011-03-31,329,329.25,318.4,321.65,2717100,314.61
2011-03-30,313.6,332.75,313.25,327.85,1611300,320.67
2011-03-29,308.1,316,306.5,314,1016400,307.13
2011-03-28,308.5,312.75,302.15,308.1,2006300,301.35
2011-03-25,306.5,309.95,304.6,307.6,1190700,300.87
2011-03-24,304.85,306.5,302.4,305.95,716600,299.25
2011-03-23,293,306,292.8,303.95,1365500,297.3
2011-03-22,288.3,293.8,288.2,291.6,2032700,285.22
2011-03-21,294.1,295.5,286.05,287.75,928900,281.45
2011-03-18,301.5,301.85,289.75,293.05,1955500,286.63
2011-03-17,295,300,294,298.15,703400,291.62
2011-03-16,298.5,303.45,295.3,296,965000,289.52
2011-03-15,296.55,301,292.15,297.65,1730500,291.13
2011-03-14,295,301.55,291.3,300.1,860500,293.53
2011-03-11,298.75,300.65,289,295.25,1732400,288.79
2011-03-10,303,303,298.2,299.9,910700,293.33
2011-03-09,308,309.4,300.1,301.5,1853800,294.9
2011-03-08,309.4,309.4,306,307.4,1343000,300.67
2011-03-07,304,306.75,302,305.3,1168300,298.62
2011-03-04,310.45,310.8,303.2,304.15,1862900,297.49
2011-03-03,306.25,309.25,303,305.8,1978900,299.1
2011-03-02,305.95,305.95,305.95,305.95,0,299.25
2011-03-01,300,306.4,300,305.9,1219400,299.2
2011-02-28,302,305,298.15,299.65,814800,293.09
2011-02-25,301.9,307,299.05,301.65,1527700,295.05
2011-02-24,300,305.85,295.65,298.7,2313000,292.16
2011-02-23,305,307.9,302,303.15,1016600,296.51
2011-02-22,305.1,306.3,302,305.2,1019600,298.52
2011-02-21,308,309.3,304.15,306.2,1014300,299.5
2011-02-18,306,311.95,305.55,307.25,2018100,300.52
2011-02-17,306,307.2,302.2,305.2,963500,298.52
2011-02-16,311.9,313.7,304.95,305.8,873100,299.1
2011-02-15,315,317.7,307.5,309.85,974600,303.07
2011-02-14,313,318.65,310.1,313,504500,306.15
2011-02-11,312,313.5,306.95,311.15,780200,304.34
2011-02-10,312,315,296.3,310.7,2212300,303.9
2011-02-09,317.5,318.4,308.8,311.6,1820100,304.78
2011-02-08,318.8,322.4,314.65,316.8,1192400,309.86
2011-02-07,313.1,319.9,308.5,314.55,2238300,307.66
2011-02-04,329.4,329.4,322,324.3,2033300,317.2
2011-02-03,324.4,332.85,324,329.4,1111900,322.19
2011-02-02,332.55,334,322.45,325.5,1167000,318.37
2011-02-01,332.5,334.6,327.25,329,663400,321.8
2011-01-31,334,336.7,326,332.15,1470100,324.88
2011-01-28,340.1,340.9,324.75,335.1,2036400,327.76
2011-01-27,348.8,349.5,332.4,333.45,1991000,326.15
2011-01-26,346.05,346.05,346.05,346.05,0,338.47
2011-01-25,349.9,351.9,341.1,343.15,575800,335.64
2011-01-24,353.05,356,347.5,348.5,569000,340.87
2011-01-21,347.15,355,345.25,354,856600,346.25
2011-01-20,347.2,353.2,344,351.35,859900,343.66
2011-01-19,355.75,359.5,350,351.55,1405600,343.85
2011-01-18,347.55,357,347.4,354.6,1447000,346.84
2011-01-17,341,348.1,337.5,346.8,1386500,339.21
2011-01-14,344.5,355.4,338.05,339.5,1202200,332.07
2011-01-13,348.5,350,339.35,344.5,1042700,336.96
2011-01-12,350,351.8,338.1,346.8,1372000,339.21
2011-01-11,350.05,354.9,344.05,346.65,1196000,339.06
2011-01-10,357.05,357.35,345.6,348.1,794100,340.48
2011-01-07,363.55,369.95,353.25,357,901900,349.18
2011-01-06,377.25,378.15,361.25,363.6,2097500,355.64
2011-01-05,378.8,379.85,373.4,376.35,1056700,368.11
2011-01-04,375,381,370.05,379.25,1826700,370.95
2011-01-03,370.9,376.5,367.55,372.5,1385400,364.34
2010-12-31,370.05,371.9,368.1,369.8,540400,361.7
2010-12-30,367.4,371.8,363.55,369.05,1181500,360.97
2010-12-29,368.55,371.05,363.7,366.65,823100,358.62
2010-12-28,372,374.25,366.3,371.15,1821800,363.02
2010-12-27,364,371.9,363.85,370.1,1189400,362
2010-12-24,359,366.9,355.1,363.7,798300,355.74
2010-12-23,361.05,364.45,358,359.7,605900,351.82
2010-12-22,368,368,357,361.8,959200,353.88
2010-12-21,368.8,371.75,363.75,366.6,1227900,358.57
2010-12-20,357.6,368.1,357.3,365.75,2001500,357.74
2010-12-17,358.05,358.05,358.05,358.05,0,350.21
2010-12-16,355,358.8,349.25,356.7,743900,348.89
2010-12-15,357.5,359.6,349.15,354.5,951000,346.74
2010-12-14,358,362.35,355.55,359,1116900,351.14
2010-12-13,348,360,347.5,355.4,1878400,347.62
2010-12-10,350.5,366.95,337,347.45,3581500,339.84
2010-12-09,368.95,370,346,349.9,1592700,342.24
2010-12-08,370.95,373,366.65,368.65,1254100,360.58
2010-12-07,371,373.65,363.75,371.35,1250400,363.22
2010-12-06,375,379.8,368.2,370,1919900,361.9
2010-12-03,365.9,375.4,363.9,370.25,3143900,362.14
2010-12-02,369.5,370.8,358.25,364.95,3062100,356.96
2010-12-01,344.5,372.8,343.05,365.15,4470500,357.16
2010-11-30,337.8,345.9,335,343.3,1815000,335.78
2010-11-29,338.75,344.9,336.05,338.1,619200,330.7
2010-11-26,336.9,344.45,325.5,340.1,1988700,332.65
2010-11-25,339.5,342.9,331.05,333.9,2388400,326.59
2010-11-24,345,347.85,338,340.7,992500,333.24
2010-11-23,345,348,332,346.15,1500800,338.57
2010-11-22,345.95,350,338.55,348.1,1740600,340.48
2010-11-19,355,356,338.1,342.8,2509700,335.29
2010-11-18,341.45,356.6,337.4,353.95,5092000,346.2
2010-11-17,337.2,337.2,337.2,337.2,0,329.82
2010-11-16,343.1,345.5,333.1,339.25,1927700,331.82
2010-11-15,332.4,345.05,325.75,343.85,2800000,336.32
2010-11-12,329,340.75,327,329.65,3881500,322.43
2010-11-11,345.25,346.45,330.5,331.85,1524800,324.58
2010-11-10,349.1,350,342.05,342.7,830500,335.2
2010-11-09,350.2,351.05,346.55,349.95,977000,342.29
2010-11-08,351,354.95,347.65,348.9,2022700,341.26
2010-11-05,352.4,354.25,351.25,352.6,203000,344.88
2010-11-04,351.8,352.6,349.05,349.95,888300,342.29
2010-11-03,353.8,353.8,345.45,347.25,1475000,339.65
2010-11-02,358,358,348.35,350.75,1831700,343.07
2010-11-01,355,362.8,354.05,356.6,1996700,348.79
2010-10-29,353,355.95,341.65,352.95,1725800,345.22
2010-10-28,353,357.95,347.65,350.15,2497500,342.48
2010-10-27,358.4,359.8,346.1,350.55,1484400,342.87
2010-10-26,355,358.95,351.15,355.45,1779600,347.67
2010-10-25,345.2,356.2,345,352.8,3177700,345.08
2010-10-22,348.7,348.7,341.05,344.35,898100,336.81
2010-10-21,335.1,348.25,335.1,345.25,3160700,337.69
2010-10-20,332,336,331.5,333,751600,325.71
2010-10-19,326.5,337.35,326.5,331.95,2200700,324.68
2010-10-18,326.15,334,323.5,326,2096300,318.86
2010-10-15,335.4,337.4,330.3,331.7,1120700,324.44
2010-10-14,340,342.6,332.6,334.4,947700,327.08
2010-10-13,340.5,342.15,338,339.7,1334400,332.26
2010-10-12,339.9,341.5,334.9,339.85,1361100,332.41
2010-10-11,334,341.8,330,339.45,1285100,332.02
2010-10-08,332.2,340.3,332.15,337.2,3123200,329.82
2010-10-07,327,332.95,326.5,331.15,1841600,323.9
2010-10-06,333,333.75,325.85,326.9,1263200,319.74
2010-10-05,329,333.2,326.85,329.35,1259200,322.14
2010-10-04,325,329.4,324.05,328.05,966300,320.87
2010-10-01,323.9,328.65,322.35,323.8,1918100,316.71
2010-09-30,319,323.75,314.05,322.35,1451700,315.29
2010-09-29,321,322.4,315.35,317.1,1489600,310.16
2010-09-28,321,323.25,319.95,320.85,1155500,313.83
2010-09-27,321,324.95,319.15,321.3,997100,314.27
2010-09-24,315,318.55,314.25,316.15,1087800,309.23
2010-09-23,320,321.6,312,314.15,1479600,307.27
2010-09-22,322,324,318.35,319.75,1178900,312.75
2010-09-21,318,323.4,315.5,321.6,2516700,314.56
2010-09-20,311,316.5,310.2,315.95,2154300,309.03
2010-09-17,306,310.9,305.7,308.9,2181200,302.14
2010-09-16,307.55,311.15,304.55,305.5,1474500,298.81
2010-09-15,313,315,306.65,307.55,2750400,300.82
2010-09-14,306.7,314.5,306.05,310.45,1434500,303.65
2010-09-13,308,309.95,304.6,305.55,1411100,298.86
2010-09-10,306.9,306.9,306.9,306.9,0,300.18
2010-09-09,311.1,312.95,304.55,306.5,2242900,299.79
2010-09-08,316,316,309.65,310.7,854600,303.9
2010-09-07,311,315.4,309.1,312.95,1858300,306.1
2010-09-06,308.05,310.6,307.6,309.9,1045500,303.11
2010-09-03,306,309.4,305,307.05,1021600,300.33
2010-09-02,306,307.75,303.6,305.35,1014200,298.66
2010-09-01,304,306.4,303.25,305.4,1001900,298.71
2010-08-31,304,306.8,302,303.25,1507100,296.61
2010-08-30,305,306.5,303.1,304.6,867200,297.93
2010-08-27,308,309.9,302.1,302.9,1097500,296.27
2010-08-26,307,310,305.35,307.65,2190500,300.91
2010-08-25,317,319.9,305,308.8,3021100,302.04
2010-08-24,321,321,313.8,316.7,1864200,309.77
2010-08-23,310,319.45,310,317.4,2925500,310.45
2010-08-20,305,312.9,304.75,310.2,2355600,303.41
2010-08-19,305,307.35,303.55,304.5,1264600,297.83
2010-08-18,306,307.35,300,304.1,1596600,297.44
2010-08-17,305,310,303.35,304.4,1738400,297.74
2010-08-16,316,317.95,302.5,304,3631400,297.34
2010-08-13,314.9,318.6,313.35,314.85,926200,307.96
2010-08-12,313,316.9,310.5,313.35,765000,306.49
2010-08-11,318.7,319.95,312.5,313.15,1338400,306.29
2010-08-10,321.05,321.05,317,319.1,558900,312.11
2010-08-09,322.8,324.9,318.35,319.9,663600,312.9
2010-08-06,320.65,323.45,320.5,321.5,777700,314.46
2010-08-05,323.9,325,320.1,320.65,613500,313.63
2010-08-04,325.3,326.05,322.05,323.65,574700,316.56
2010-08-03,326.5,327,323.1,325.85,458200,318.72
2010-08-02,327,328.45,325,325.65,623800,318.52
2010-07-30,328,330.9,323.35,326.3,853500,318.29
2010-07-29,331,333.8,326,327.3,1271900,319.26
2010-07-28,326,332.4,326,330.45,1775400,322.34
2010-07-27,326.5,328.45,323.9,325.7,501600,317.7
2010-07-26,327,329.2,324.8,325.5,565000,317.51
2010-07-23,330,330,325,325.55,659800,317.56
2010-07-22,327,330.8,326.15,328.05,888300,318.05
2010-07-21,325,328.75,324.2,325.3,735400,315.38
2010-07-20,329.05,331.45,326,326.6,309900,316.64
2010-07-19,330.6,332,328,330.05,369800,319.98
2010-07-16,328,331.2,326.3,330.6,997500,320.52
2010-07-15,332,334.6,325.5,327.6,771300,317.61
2010-07-14,337,341,328.1,329.75,779900,319.69
2010-07-13,336.5,337.6,334.5,335.6,378800,325.37
2010-07-12,336,338.5,330.2,335.9,395900,325.66
2010-07-09,339.45,340.2,336.55,338.35,375200,328.03
2010-07-08,336,340.75,335.7,339.45,634800,329.1
2010-07-07,339.5,340,333.3,334.65,718600,324.44
2010-07-06,340,341.8,338,338.9,623900,328.56
2010-07-05,338,342.9,336.05,337.3,711400,327.01
2010-07-02,334.5,338.8,334.5,336.8,348700,326.53
2010-07-01,338,339.8,334.55,335.25,417900,325.03
2010-06-30,338,341.7,334.35,338.5,1223200,328.18
2010-06-29,348.4,348.4,340,340.6,491100,330.21
2010-06-28,348,352,344.3,348.4,779700,337.77
2010-06-25,340.8,350.5,340.8,347.1,1515700,336.51
2010-06-24,340,342.8,337.05,341.3,1418900,330.89
2010-06-23,336.35,340.4,333.55,339.1,1027500,328.76
2010-06-22,340,340,335.4,336.35,641000,326.09
2010-06-21,339,341.35,337.75,340,691100,329.63
2010-06-18,335.15,339,331.25,338.1,919200,327.79
2010-06-17,334,336.25,329.25,334.65,734600,324.44
2010-06-16,340.2,344.95,330.55,333.4,1739400,323.23
2010-06-15,340.05,341,332.7,338,718300,327.69
2010-06-14,338.5,341.65,335.7,340.3,740400,329.92
2010-06-11,337,342.25,334.05,337.6,1475500,327.3
2010-06-10,324.4,337,324.15,335.45,1520700,325.22
2010-06-09,326,326.8,320.7,324.4,605700,314.51
2010-06-08,324,327.4,321,324.05,1425700,314.17
2010-06-07,321,323.5,318.25,322.05,1507800,312.23
2010-06-04,323.9,326.7,323.9,325.1,345000,315.19
2010-06-03,326,327.45,322,323.9,1018700,314.02
2010-06-02,323,327.95,322.2,324.75,1282300,314.85
2010-06-01,319.5,325,317.25,324,2248100,314.12
2010-05-31,321,325.45,317.1,319,1770800,309.27
2010-05-28,319,321.8,317.75,320.35,1028000,310.58
2010-05-27,320,320.9,314.45,317,1618800,307.33
2010-05-26,316,320.8,314,319.4,910100,309.66
2010-05-25,313.5,315.4,309.65,312.9,1332400,303.36
2010-05-24,319.6,322.7,312,313.35,904500,303.79
2010-05-21,313,324,311.75,316.6,2239400,306.94
2010-05-20,314,321,310.1,317.65,1531000,307.96
2010-05-19,309.7,314.9,309,312.35,1832100,302.82
2010-05-18,316,317.4,310,311.2,903300,301.71
2010-05-17,312,316,306.1,314.95,911800,305.35
2010-05-14,314.5,318.8,312.05,313.15,697600,303.6
2010-05-13,320.1,320.1,314.1,314.65,754400,305.05
2010-05-12,315,319,313.9,315.5,1299600,305.88
2010-05-11,318,324.5,312.05,313.9,2504000,304.33
2010-05-10,344,345,309.8,319,4312400,309.27
2010-05-07,343,353.85,339.85,342.05,2889500,331.62
2010-05-06,337,348.5,335.2,345.6,2542300,335.06
2010-05-05,331,339.8,328,335.2,1222600,324.98
2010-05-04,338,340.9,332.1,334.8,683300,324.59
2010-05-03,345,345,336.55,337.65,959700,327.35
2010-04-30,336,345,335.05,343.15,2069000,332.69
2010-04-29,338,340.45,331.1,332.7,1231200,322.55
2010-04-28,333.75,338.45,330.4,336.75,1131500,326.48
2010-04-27,327,336.25,327,335.05,913300,324.83
2010-04-26,333,336.5,328.9,329.75,477900,319.69
2010-04-23,333,333.9,329.15,331.6,637400,321.49
2010-04-22,335.5,339.95,328.5,331.95,1324200,321.83
2010-04-21,332,336.8,329.1,334.25,1815900,324.06
2010-04-20,335,335.75,327.4,329.05,1580900,319.02
2010-04-19,329,335,322.1,333.1,985300,322.94
2010-04-16,330,333.85,324.45,330.4,968600,320.32
2010-04-15,337,337.9,327.65,330.2,1240700,320.13
2010-04-14,335.5,335.5,335.5,335.5,0,325.27
2010-04-13,335.5,336.5,333.1,335.5,1017400,325.27
2010-04-12,335.4,336,329.1,334,1961900,323.81
2010-04-09,337,338,332.1,335.4,1244000,325.17
2010-04-08,337.9,338.5,330.6,335.2,1067500,324.98
2010-04-07,340,340.95,333.55,336.3,1274300,326.04
2010-04-06,351,351.9,338,338.4,1274100,328.08
2010-04-05,340,351.35,340,349.95,1279200,339.28
2010-04-02,338.75,338.75,338.75,338.75,0,328.42
2010-04-01,339,342.85,337.65,339,738000,328.66
2010-03-31,339,341.55,334,338.35,707800,328.03
2010-03-30,344,354.85,336.2,338.15,674600,327.84
2010-03-29,340,348.4,335.7,342.55,1190800,332.1
2010-03-26,350,354.75,343.5,344.8,1259700,334.28
2010-03-25,342,351.8,339,348.8,3023400,338.16
2010-03-24,342,342,342,342,0,331.57
2010-03-23,334,343.9,334,342,2492200,331.57
2010-03-22,326,338.3,326,333.35,1169100,323.18
2010-03-19,330,335,328.3,333.5,1063200,323.33
2010-03-18,334,336,327.55,329.25,1336000,319.21
2010-03-17,318.5,334.3,318.5,332.2,2491400,322.07
2010-03-16,314.5,319.9,314.5,317.8,372400,308.11
2010-03-15,316.1,321,313.1,314.4,370500,304.81
2010-03-12,319.05,321.3,315.1,316,462600,306.36
2010-03-11,316.5,320.45,316.1,318.3,1038900,308.59
2010-03-10,315,320,314.5,316.2,852900,306.56
2010-03-09,322,323.85,314,314.45,915200,304.86
2010-03-08,321.5,324.9,318.05,321.6,841400,311.79
2010-03-05,321,325.5,319.75,321.3,1365200,311.5
2010-03-04,320.55,321.9,315.2,318.25,1419300,308.54
2010-03-03,316,321.9,315.55,320.55,1130900,310.77
2010-03-02,311,319.95,311,315.3,699100,305.68
2010-03-01,317.2,317.2,317.2,317.2,0,307.53
2010-02-26,305,319,303.35,316.15,1066100,306.51
2010-02-25,304.5,309.8,301.8,303.55,1838400,294.29
2010-02-24,309,309.5,302.05,303.15,1128900,293.9
2010-02-23,312.55,312.95,305.35,309.9,816300,300.45
2010-02-22,317.15,320.4,311.1,312.8,756800,303.26
2010-02-19,318,319,313.1,316.15,510600,306.51
2010-02-18,319,324.75,317.1,318,565700,308.3
2010-02-17,323,325.9,317.05,318.8,906100,309.08
2010-02-16,317,323.5,316.35,322.5,770700,312.66
2010-02-15,313,317.95,312,316.7,722600,307.04
2010-02-12,313,313,313,313,0,303.45
2010-02-11,313,317.75,311.35,312.1,536100,302.58
2010-02-10,323,325.6,311.25,312.25,930000,302.73
2010-02-09,317,322.9,314.35,321.4,837900,311.6
2010-02-08,311.5,318,304.45,316.75,790300,307.09
2010-02-05,310,313,304.6,309.5,1380000,300.06
2010-02-04,341.9,341.9,341.9,341.9,0,331.47
2010-02-03,341.9,341.9,341.9,341.9,0,331.47
2010-02-02,341.9,341.9,341.9,341.9,0,331.47
2010-02-01,341.9,341.9,341.9,341.9,0,331.47
2010-01-29,341.9,341.9,341.9,341.9,0,331.47
2010-01-28,341.9,341.9,341.9,341.9,0,331.47
2010-01-27,341.9,341.9,341.9,341.9,0,331.47
2010-01-26,341.9,341.9,341.9,341.9,0,331.47
2010-01-25,341.9,341.9,341.9,341.9,0,331.47
2010-01-22,341.9,341.9,341.9,341.9,0,331.47
2010-01-21,341.9,341.9,341.9,341.9,0,331.47
2010-01-20,341.9,341.9,341.9,341.9,0,331.47
2010-01-19,348.9,351.5,341,341.9,717400,331.47
2010-01-18,349.5,358.4,345.1,348.1,1472400,337.48
2010-01-15,341.3,353,338.65,350.05,2637000,339.37
2010-01-14,344.45,345,340,340.3,750400,329.92
2010-01-13,338.9,345.7,337,342.5,957800,332.05
2010-01-12,342.3,344.4,336.55,340.45,1083000,330.07
2010-01-11,343.8,346.2,341,341,741400,330.6
2010-01-08,345,346.5,340.2,341.3,913400,330.89
2010-01-07,346,350.4,340.5,341.05,1555800,330.65
2010-01-06,332,348.9,330.35,344.7,3580900,334.19
2010-01-05,338.55,342.4,330.5,332,1664900,321.88
2010-01-04,338,339.5,336,337.8,635000,327.5
2010-01-01,336,336,336,336,0,325.75
2009-12-31,342,342.7,333.1,336,1579800,325.75
2009-12-30,335,342.2,330.4,339.55,1997700,329.19
2009-12-29,347,348.8,327.3,333.7,4157500,323.52
2009-12-28,346,346,346,346,0,335.45
2009-12-25,346,346,346,346,0,335.45
2009-12-24,350,351.9,344.25,346,993700,335.45
2009-12-23,347,353,345.25,348.8,1423900,338.16
2009-12-22,346.1,349.4,343.15,347.6,1822000,337
2009-12-21,358,359.3,342.55,344.5,1240900,333.99
2009-12-18,353.5,363.5,351.1,356.45,2886600,345.58
2009-12-17,343.9,356.4,343,354.1,2689400,343.3
2009-12-16,348.1,349.6,338.6,343.5,1626800,333.02
2009-12-15,344.75,351.4,342.6,345.95,2119800,335.4
2009-12-14,343,346.6,338.9,344,680400,333.51
2009-12-11,344.5,347.4,330,340.3,1583000,329.92
2009-12-10,350.5,351.85,341.1,342.4,1212900,331.96
2009-12-09,345,355.4,345,350.5,1165600,339.81
2009-12-08,347,354.3,342.2,348,2931400,337.39
2009-12-07,363,363,350,351.5,2604400,340.78
2009-12-04,348.15,361.8,345.2,358.8,4594700,347.86
2009-12-03,332,349.45,331.05,349.2,3153400,338.55
2009-12-02,329,336,327.1,331,2707900,320.91
2009-12-01,315.1,332.25,315.1,329,3075000,318.97
2009-11-30,324,327.3,319.15,319.8,1613400,310.05
2009-11-27,315.1,327.75,312.1,320,3079700,310.24
2009-11-26,327,327.7,313.6,317.65,2109000,307.96
2009-11-25,328,331.5,325,326.5,1478000,316.54
2009-11-24,326.4,331.9,325,327.3,3148900,317.32
2009-11-23,310,324.5,309.65,323.5,2720100,313.63
2009-11-20,304.1,310.8,303,308.1,1570300,298.7
2009-11-19,310,312.85,300.3,303.5,1360500,294.24
2009-11-18,305.9,314,305.6,309.6,2343600,300.16
2009-11-17,305,308.5,302.5,304.3,1934500,295.02
2009-11-16,305.25,309,303,305.25,1111200,295.94
2009-11-13,305,307.5,302.5,304.15,870000,294.87
2009-11-12,306.3,311,302.05,304.7,1277900,295.41
2009-11-11,303.9,308.45,301.55,305.35,2583000,296.04
2009-11-10,298.8,303,291.05,301,2306700,291.82
2009-11-09,301,301,291.5,293.55,788400,284.6
2009-11-06,304.9,304.9,288.25,292.1,1109300,283.19
2009-11-05,294,295,285,295,721600,286
2009-11-04,291.1,302,288.6,294.5,1368700,285.52
2009-11-03,284.2,290.8,274.25,290.25,1730200,281.4
2009-11-02,282,282,282,282,0,273.4
2009-10-30,293,298,281.35,282,2156900,273.4
2009-10-29,300,303.1,285.3,292.15,3056100,283.24
2009-10-28,299.2,304,296,301,2415400,291.82
2009-10-27,297,298,290.15,297.5,2557800,288.43
2009-10-26,286,297.9,285.8,296.4,2248800,287.36
2009-10-23,285,289.75,282.1,285.5,1005800,276.79
2009-10-22,283.75,289.3,280.15,283.15,908300,274.51
2009-10-21,287,293,283.2,284.35,1352800,275.68
2009-10-20,290.5,294,284,288.95,845600,280.14
2009-10-19,292.5,292.5,292.5,292.5,0,283.58
2009-10-16,293,297.9,291.5,292.5,575400,283.58
2009-10-15,303,305,291.05,294.7,1162900,285.71
2009-10-14,299,307.4,299,303,1654000,293.76
2009-10-13,296.85,296.85,296.85,296.85,0,287.8
2009-10-12,295.05,304,289.5,296.85,1557700,287.8
2009-10-09,300,304.9,289.35,293.05,1705000,284.11
2009-10-08,283,299.4,282.5,299.4,6365200,290.27
2009-10-07,277.8,284,276.5,282,2940900,273.4
2009-10-06,276,280,271.15,276.7,1620600,268.26
2009-10-05,270,279.85,267.1,274.95,3295000,266.56
2009-10-02,271.5,271.5,271.5,271.5,0,263.22
2009-10-01,283,283,271,271.5,1080900,263.22
2009-09-30,281,290,274.65,279.5,2069900,270.98
2009-09-29,269.7,281.5,268,279.55,4496500,271.02
2009-09-28,266.05,266.05,266.05,266.05,0,257.94
2009-09-25,258.5,269,255.05,266.05,1845800,257.94
2009-09-24,253.1,263,253.1,260.3,1850300,252.36
2009-09-23,267,268,258.3,259,1353700,251.1
2009-09-22,258.95,264.9,258.65,264.75,1183600,256.68
2009-09-21,260.7,260.7,260.7,260.7,0,252.75
2009-09-18,258,261.45,254.05,260.7,2067800,252.75
2009-09-17,263.25,265,258.15,259,1064500,251.1
2009-09-16,266,268.3,260.9,262,1424000,254.01
2009-09-15,266.4,271.5,264.5,265.5,1832100,257.4
2009-09-14,264,268.9,263,263.5,943200,255.46
2009-09-11,265.9,268.45,263.35,264.45,557900,256.39
2009-09-10,269.9,269.9,262,263.05,839200,255.03
2009-09-09,267,269,263.75,266.65,801500,258.52
2009-09-08,271.3,273,265.5,266.2,780400,258.08
2009-09-07,269.9,272.7,266.05,268.15,865300,259.97
2009-09-04,267,269.5,262.1,266.7,578900,258.57
2009-09-03,271,272.7,265,266,828400,257.89
2009-09-02,268,272,264,271.2,1009100,262.93
